road	N1
km	331.259
type	PC Box
lrpName	LRP328a
name	MATHAMUHURI BRIDGE
length	300
condition	C
structureNr	114233
est cost	1.76
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	331.259
width	7.2
constructionYear	1960
spans	7
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Chakoria
lat	21.77122222222222
lon	92.08177777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114233&vRoadID=1&vSurveyYear=2004&vSubdivID=284
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114233&vRoadID=1&vSurveyYear=2004&vSubdivID=284
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114233&vRoadID=1&vSurveyYear=2004&vSubdivID=284
