road	N1
km	216.196
type	RCC Girder Bridge
lrpName	LRP218b
name	GORA MARA RCC GIRDER BRIDGE
length	17.6
condition	A
structureNr	100605
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	216.196
width	9.7
constructionYear	1989
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.49613888888889
lon	91.71594444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100605&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100605&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100605&vRoadID=1&vSurveyYear=2004&vSubdivID=271
