road	N1
km	305.794
type	Box Culvert
lrpName	LRP302c
name	HATIAR PULL BOX CULVERT
length	18.7
condition	A
structureNr	100699
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	305.794
width	11.6
constructionYear	1991
spans	4
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	21.979888888888887
lon	92.07794444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100699&vRoadID=1&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100699&vRoadID=1&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100699&vRoadID=1&vSurveyYear=2004&vSubdivID=280
