road	N1
km	446.71
type	RCC Girder Bridge
lrpName	LRP443a
name	LADAPARA RCC GIDER BRIDGE
length	36.6
condition	C
structureNr	100951
est cost	0.59
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	446.71
width	7.25
constructionYear	1966
spans	3
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	20.968194444444443
lon	92.24883333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100951&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100951&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100951&vRoadID=1&vSurveyYear=2004&vSubdivID=863
