road	N1
km	42.936
type	RCC Girder Bridge
lrpName	LRP043a
name	Shahid Nagor Bridge
length	16.5
condition	C
structureNr	120390
est cost	0.645
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	42.936
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.5298050611
lon	90.75825325
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120390&vRoadID=1&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120390&vRoadID=1&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120390&vRoadID=1&vSurveyYear=2013&vSubdivID=544
