road	N1
km	60.83
type	Box Culvert
lrpName	LRP061a
name	BAKRA BOX CULVERT
length	3
condition	B
structureNr	101158
est cost	0.05
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	60.83
width	12.2
constructionYear	1988
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.505944444444445
lon	90.91522222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101158&vRoadID=1&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101158&vRoadID=1&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101158&vRoadID=1&vSurveyYear=2004&vSubdivID=544
