road	N1
km	268.954
type	RCC Girder Bridge
lrpName	LRP264a
name	KHORNA BVS STATION
length	14.8
condition	C
structureNr	100668
est cost	0.81
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	268.954
width	7.8
constructionYear	1979
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.262055555555555
lon	92.00722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100668&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100668&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100668&vRoadID=1&vSurveyYear=2004&vSubdivID=281
