road	N1
km	78.382
type	Slab Culvert
lrpName	LRP079a
name	KABILA DUBARCHAR SLAB CULVERT
length	1
condition	C
structureNr	101191
est cost	4.16
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	78.382
width	12.3
constructionYear	1993
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.477027777777778
lon	91.07927777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101191&vRoadID=1&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101191&vRoadID=1&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101191&vRoadID=1&vSurveyYear=2004&vSubdivID=544
