road	N1
km	436.388
type	RCC Girder Bridge
lrpName	LRP432b
name	NOYA BAZAR BRIDGE
length	30.9
condition	B
structureNr	100880
est cost	1.56
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	436.388
width	7.3
constructionYear	1978
spans	3
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.05125
lon	92.23013888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100880&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100880&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100880&vRoadID=1&vSurveyYear=2004&vSubdivID=863
