road	N1
km	419.88
type	RCC Girder Bridge
lrpName	LRP416b
name	CHANG KHALI BRIDGE
length	31.1
condition	B
structureNr	100798
est cost	0.4
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	419.88
width	7.3
constructionYear	1951
spans	3
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.165027777777777
lon	92.15230555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100798&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100798&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100798&vRoadID=1&vSurveyYear=2004&vSubdivID=863
