road	N1
km	287.144
type	Box Culvert
lrpName	LRP283c
name	NOYAKHALARMUK
length	15.4
condition	A
structureNr	100721
est cost	0.12
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	287.144
width	10.3
constructionYear	1994
spans	3
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.12386111111111
lon	92.07172222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100721&vRoadID=1&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100721&vRoadID=1&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100721&vRoadID=1&vSurveyYear=2004&vSubdivID=280
