road	N1
km	450.446
type	RCC Girder Bridge
lrpName	LRP446b
name	DOMDO MIA BRIDGE
length	37.2
condition	C
structureNr	100902
est cost	2
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	450.446
width	7.3
constructionYear	1990
spans	3
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	20.93738888888889
lon	92.26244444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100902&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100902&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100902&vRoadID=1&vSurveyYear=2004&vSubdivID=863
