road	N1
km	377.753
type	Box Culvert
lrpName	LRP374c
name	KHURULIA SCHOOL BOX CULVERT
length	18.6
condition	A
structureNr	100469
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	377.753
width	11.4
constructionYear	1993
spans	4
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.428083333333333
lon	92.05538888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100469&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100469&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100469&vRoadID=1&vSurveyYear=2004&vSubdivID=282
