road	N1
km	23.081
type	PC Girder Bridge
lrpName	LRP023c
name	ASHIR CHAR (R)
length	116.8
condition	B
structureNr	109802
est cost	0.98
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	23.081
width	9.2
constructionYear	2000
spans	4
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Vitikandi
lat	23.620527777777777
lon	90.60791666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109802&vRoadID=1&vSurveyYear=2004&vSubdivID=521
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109802&vRoadID=1&vSurveyYear=2004&vSubdivID=521
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109802&vRoadID=1&vSurveyYear=2004&vSubdivID=521
