road	N1
km	395.64
type	Steel Beam & RCC Slab
lrpName	LRP392a
name	DOA PATONG
length	24.1
condition	C
structureNr	101085
est cost	0.49
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	395.64
width	3.9
constructionYear	1951
spans	3
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.329833333333333
lon	92.07883333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101085&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101085&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101085&vRoadID=1&vSurveyYear=2004&vSubdivID=282
