road	N1
km	134.426
type	Box Culvert
lrpName	LRP135b
name	ADONCORA
length	9.5
condition	B
structureNr	101181
est cost	0.58
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	134.426
width	10.8
constructionYear	1984
spans	2
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.10066666666667
lon	91.34369444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101181&vRoadID=1&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101181&vRoadID=1&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101181&vRoadID=1&vSurveyYear=2004&vSubdivID=543
