road	N1
km	210.776
type	Box Culvert
lrpName	LRP213b
name	DOKHIN BASH-KHALI BOX CULVERT
length	5.2
condition	A
structureNr	100594
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	210.776
width	10.3
constructionYear	2000
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.539916666666667
lon	91.69605555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100594&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100594&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100594&vRoadID=1&vSurveyYear=2004&vSubdivID=271
