road	N1
km	175.785
type	Box Culvert
lrpName	LRP176b
name	PURPU DURGAPURE BOX CUL
length	12.4
condition	C
structureNr	100553
est cost	0.405
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	175.785
width	12.5
constructionYear	1992
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.82397222222222
lon	91.55275
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100553&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100553&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100553&vRoadID=1&vSurveyYear=2004&vSubdivID=271
