road	N1
km	451.984
type	RCC Girder Bridge
lrpName	LRP448a
name	DONDO MIA CHAK POST BRIDGE
length	51
condition	B
structureNr	100890
est cost	0.15
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	451.984
width	7.3
constructionYear	1974
spans	4
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	20.92388888888889
lon	92.26002777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100890&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100890&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100890&vRoadID=1&vSurveyYear=2004&vSubdivID=863
