road	N1
km	356.631
type	Box Culvert
lrpName	LRP353b
name	ISLAMABAD KHODIA BARI BOX CULVERT
length	7
condition	A
structureNr	100440
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	356.631
width	12.2
constructionYear	1993
spans	2
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.561083333333332
lon	92.06938888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100440&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100440&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100440&vRoadID=1&vSurveyYear=2004&vSubdivID=282
