road	N1
km	358.03
type	PC Girder Bridge
lrpName	LRP354d
name	Goro Bazar Bridge
length	44.63
condition	A
structureNr	120378
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	358.03
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.547066606557376
lon	92.06689537540984
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120378&vRoadID=1&vSurveyYear=2013&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120378&vRoadID=1&vSurveyYear=2013&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120378&vRoadID=1&vSurveyYear=2013&vSubdivID=282
