road	N1
km	405.728
type	Steel Beam & RCC Slab
lrpName	LRP402a
name	JADIMURA BRIDGE
length	6.6
condition	C
structureNr	101074
est cost	0.94
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	405.728
width	4
constructionYear	1958
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.25638888888889
lon	92.12294444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101074&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101074&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101074&vRoadID=1&vSurveyYear=2004&vSubdivID=863
