road	N1
km	299.434
type	PC Girder Bridge
lrpName	LRP295b
name	Amirabad Bridge
length	68.8
condition	A
structureNr	121123
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	299.434
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.02870136363636
lon	92.10342932727274
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121123&vRoadID=1&vSurveyYear=2013&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121123&vRoadID=1&vSurveyYear=2013&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121123&vRoadID=1&vSurveyYear=2013&vSubdivID=280
