road	Z8205
km	3.55
type	Box Culvert
lrpName	LRP003b
name	.
length	7.5
condition	C
structureNr	118389
est cost	0.5
roadName	Padma By-Pass (Alternative Road of ZKDS Road)
chainage	3.55
width	3.15
constructionYear	1999
spans	2
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.563916666666668
lon	90.17972222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118389&vRoadID=231&vSurveyYear=2006&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118389&vRoadID=231&vSurveyYear=2006&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118389&vRoadID=231&vSurveyYear=2006&vSubdivID=519
