road	Z8205
km	0.25
type	Box Culvert
lrpName	LRPSa
name	.
length	2.5
condition	A
structureNr	118388
est cost	0
roadName	Padma By-Pass (Alternative Road of ZKDS Road)
chainage	0.25
width	4.3
constructionYear	2001
spans	1
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.542166666666667
lon	90.1703888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118388&vRoadID=231&vSurveyYear=2006&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118388&vRoadID=231&vSurveyYear=2006&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118388&vRoadID=231&vSurveyYear=2006&vSubdivID=519
