road	R771
km	25.819
type	Slab Culvert
lrpName	LRP026a
name	.
length	1.37
condition	A
structureNr	103665
est cost	0
roadName	Rupsha-Fakirhat-Bagerhat Road
chainage	25.819
width	7.35
constructionYear	1990
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.698888888888888
lon	89.76222222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103665&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103665&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103665&vRoadID=160&vSurveyYear=2004&vSubdivID=319
