road	R771
km	10.907
type	Slab Culvert
lrpName	LRP011b
name	.
length	2.82
condition	C
structureNr	102921
est cost	1.5
roadName	Rupsha-Fakirhat-Bagerhat Road
chainage	10.907
width	8.75
constructionYear	1980
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.78638888888889
lon	89.6825
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102921&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102921&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102921&vRoadID=160&vSurveyYear=2004&vSubdivID=319
