road	Z5024
km	4.87
type	Slab Culvert
lrpName	LRP004d
name	.
length	1.6
condition	A
structureNr	115420
est cost	0
roadName	Modhupur-Shampur Road
chainage	4.87
width	5.5
constructionYear	1999
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.693277777777777
lon	89.12202777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115420&vRoadID=599&vSurveyYear=2006&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115420&vRoadID=599&vSurveyYear=2006&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115420&vRoadID=599&vSurveyYear=2006&vSubdivID=287
