road	Z5024
km	0.035
type	Slab Culvert
lrpName	LRPSa
name	.
length	3
condition	A
structureNr	115410
est cost	0
roadName	Modhupur-Shampur Road
chainage	0.035
width	5.5
constructionYear	1994
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.686888888888888
lon	89.0765
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115410&vRoadID=599&vSurveyYear=2006&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115410&vRoadID=599&vSurveyYear=2006&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115410&vRoadID=599&vSurveyYear=2006&vSubdivID=287
