road	Z1423
km	0.005
type	RCC Girder Bridge
lrpName	LRPSa
name	Pepulia Bazar Bridge
length	36.33
condition	C
structureNr	121047
est cost	0.024
roadName	Pepulia-Lulbaria-Ratanpur-(Chandimura)-Magbari Road
chainage	0.005
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.36375 
lon	91.2024444 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121047&vRoadID=474&vSurveyYear=2013&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121047&vRoadID=474&vSurveyYear=2013&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121047&vRoadID=474&vSurveyYear=2013&vSubdivID=543
