road	Z3030
km	12.281
type	RCC Girder Bridge
lrpName	LRP012b
name	DHAKATIA(ANGARPARA)
length	3
condition	D
structureNr	105549
est cost	11.25
roadName	Bhaluka-Shakhipur Road
chainage	12.281
width	5
constructionYear	1984
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.369
lon	90.28416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105549&vRoadID=240&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105549&vRoadID=240&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105549&vRoadID=240&vSurveyYear=2004&vSubdivID=529
