road	Z1019
km	5.708
type	RCC Girder Bridge
lrpName	LRP005c
name	RAMPUR-2
length	5.7
condition	D
structureNr	114277
est cost	20
roadName	Keranirhat-Gunaigari Road
chainage	5.708
width	3.5
constructionYear	1964
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.076166666666666
lon	92.04011111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114277&vRoadID=317&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114277&vRoadID=317&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114277&vRoadID=317&vSurveyYear=2004&vSubdivID=280
