road	Z7604
km	6.623
type	Box Culvert
lrpName	LRP006b
name	.
length	1.85
condition	A
structureNr	112599
est cost	0
roadName	Betgram-Tala-Paikgachha-Koyra Road
chainage	6.623
width	7.55
constructionYear	2001
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-1
lat	22.771166666666666
lon	89.25283333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112599&vRoadID=696&vSurveyYear=2004&vSubdivID=317
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112599&vRoadID=696&vSurveyYear=2004&vSubdivID=317
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112599&vRoadID=696&vSurveyYear=2004&vSubdivID=317
