road	Z8916
km	0.32
type	Box Culvert
lrpName	LRPSa
name	.
length	6
condition	C
structureNr	116838
est cost	1.5
roadName	Guingerhat-Charpatar School-Dalikherhat-Daulatkhjan Heli Pad-Daulatkhan Bazar Road
chainage	0.32
width	6.7
constructionYear	1995
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.62388888888889
lon	90.66416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116838&vRoadID=396&vSurveyYear=2006&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116838&vRoadID=396&vSurveyYear=2006&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116838&vRoadID=396&vSurveyYear=2006&vSubdivID=336
