road	Z1004
km	10.807
type	Slab Culvert
lrpName	LRP010e
name	SONKHOLA
length	1.5
condition	C
structureNr	113288
est cost	0.4
roadName	Janatabaza-Gorokghata Road
chainage	10.807
width	6.7
constructionYear	1987
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.640527777777777
lon	91.92344444444446
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113288&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113288&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113288&vRoadID=332&vSurveyYear=2004&vSubdivID=282
