road	Z1004
km	9.244
type	RCC Bridge
lrpName	LRP009a
name	ANDERGUNA BRIDGE
length	12
condition	D
structureNr	112898
est cost	0.36
roadName	Janatabaza-Gorokghata Road
chainage	9.244
width	4.5
constructionYear	1995
spans	3
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.654
lon	91.92333333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112898&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112898&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112898&vRoadID=332&vSurveyYear=2004&vSubdivID=282
