road	Z1004
km	17.685
type	Box Culvert
lrpName	LRP018b
name	LONATORI BOX CULVERT
length	3
condition	A
structureNr	113410
est cost	0
roadName	Janatabaza-Gorokghata Road
chainage	17.685
width	6.7
constructionYear	2001
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.580777777777776
lon	91.92402777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113410&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113410&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113410&vRoadID=332&vSurveyYear=2004&vSubdivID=282
