road	Z1004
km	6.905
type	Box Culvert
lrpName	LRP006d
name	KALARMAR CHAR BAZAR
length	5.6
condition	A
structureNr	112577
est cost	0
roadName	Janatabaza-Gorokghata Road
chainage	6.905
width	4.3
constructionYear	1995
spans	2
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.671944444444446
lon	91.92269444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112577&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112577&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112577&vRoadID=332&vSurveyYear=2004&vSubdivID=282
