road	Z1004
km	20.935
type	Box Culvert
lrpName	LRP021c
name	BORDAIL BOX CULVERT
length	2.5
condition	A
structureNr	113364
est cost	0
roadName	Janatabaza-Gorokghata Road
chainage	20.935
width	6.3
constructionYear	1996
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.551944444444445
lon	91.92991666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113364&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113364&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113364&vRoadID=332&vSurveyYear=2004&vSubdivID=282
