road	Z1004
km	19.337
type	Box Culvert
lrpName	LRP019e
name	PANIRCHHORA BAZAR
length	10.4
condition	A
structureNr	113355
est cost	0
roadName	Janatabaza-Gorokghata Road
chainage	19.337
width	3.4
constructionYear	1999
spans	2
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.56411111111111
lon	91.92625000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113355&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113355&vRoadID=332&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113355&vRoadID=332&vSurveyYear=2004&vSubdivID=282
