road	N110
km	6.4
type	Box Culvert
lrpName	LRP006b
name	MASH GAIT BOX
length	4.2
condition	A
structureNr	104996
est cost	0
roadName	Link Road(at N1)-Cox`s Bazar (Laboni More) Road
chainage	6.4
width	19.5
constructionYear	1989
spans	2
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.430694444444445
lon	91.97605555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104996&vRoadID=10&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104996&vRoadID=10&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104996&vRoadID=10&vSurveyYear=2004&vSubdivID=282
