road	N110
km	4.834
type	Box Culvert
lrpName	LRP004c
name	KALA ALI NYTAN
length	2.5
condition	C
structureNr	105032
est cost	0
roadName	Link Road(at N1)-Cox`s Bazar (Laboni More) Road
chainage	4.834
width	10.65
constructionYear	1992
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.418305555555555
lon	91.9828888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105032&vRoadID=10&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105032&vRoadID=10&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105032&vRoadID=10&vSurveyYear=2004&vSubdivID=282
