road	N509
km	1.767
type	Slab Culvert
lrpName	LRP001a
name	.
length	2.25
condition	C
structureNr	109462
est cost	1.2
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	1.767
width	6
constructionYear	1980
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.871944444444445
lon	89.49444444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109462&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109462&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109462&vRoadID=37&vSurveyYear=2004&vSubdivID=290
