road	N509
km	81.245
type	Slab Culvert
lrpName	LRP081a
name	.
length	2.25
condition	D
structureNr	109617
est cost	1.5
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	81.245
width	7.3
constructionYear	1970
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	26.26638888888889
lon	89.0675
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109617&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109617&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109617&vRoadID=37&vSurveyYear=2004&vSubdivID=290
