road	N509
km	90.952
type	Box Culvert
lrpName	LRP091b
name	.
length	3.7
condition	A
structureNr	109624
est cost	0
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	90.952
width	7.35
constructionYear	1992
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	26.340277777777775
lon	89.02472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109624&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109624&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109624&vRoadID=37&vSurveyYear=2004&vSubdivID=290
