road	N509
km	33.488
type	Slab Culvert
lrpName	LRP033b
name	.
length	2.6
condition	D
structureNr	109565
est cost	2
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	33.488
width	9.2
constructionYear	1980
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.929444444444446
lon	89.255
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109565&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109565&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109565&vRoadID=37&vSurveyYear=2004&vSubdivID=290
