road	N509
km	16.692
type	Slab Culvert
lrpName	LRP016c
name	.
length	3.55
condition	A
structureNr	109511
est cost	0
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	16.692
width	7.25
constructionYear	1980
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.899722222222223
lon	89.39222222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109511&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109511&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109511&vRoadID=37&vSurveyYear=2004&vSubdivID=290
