road	N1
km	383.269
type	RCC Girder Bridge
lrpName	LRP379c
name	HAMBIR GONA-(2)
length	8.1
condition	C
structureNr	101020
est cost	6.648
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	383.269
width	4.1
constructionYear	1952
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.415666666666667
lon	92.03675
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101020&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101020&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101020&vRoadID=1&vSurveyYear=2004&vSubdivID=282
