road	N1
km	126.448
type	Box Culvert
lrpName	LRP127a
name	ANDAJER BAZER BOX CULVERT
length	9.5
condition	A
structureNr	101214
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	126.448
width	10.5
constructionYear	1992
spans	2
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.168194444444445
lon	91.32141666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101214&vRoadID=1&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101214&vRoadID=1&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101214&vRoadID=1&vSurveyYear=2004&vSubdivID=543
