road	N1
km	400.46
type	Steel Beam & RCC Slab
lrpName	LRP396b
name	SHAPUR STEEL BEAM AND RCC SLAB
length	61.3
condition	D
structureNr	101059
est cost	0.8
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	400.46
width	5.1
constructionYear	1952
spans	5
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.2955
lon	92.09947222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101059&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101059&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101059&vRoadID=1&vSurveyYear=2004&vSubdivID=863
