road	N1
km	248.499
type	Box Culvert
lrpName	LRP243b
name	SHIKALBAHA
length	15.2
condition	C
structureNr	100634
est cost	0.15
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	248.499
width	9.6
constructionYear	1981
spans	2
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.308416666666666
lon	91.85891666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100634&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100634&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100634&vRoadID=1&vSurveyYear=2004&vSubdivID=281
