road	N1
km	370.799
type	Box Culvert
lrpName	LRP367a
name	MITA CHARI BOX CULVERT
length	9.2
condition	A
structureNr	100453
est cost	0.04
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	370.799
width	14.5
constructionYear	1996
spans	2
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.451194444444443
lon	92.09938888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100453&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100453&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100453&vRoadID=1&vSurveyYear=2004&vSubdivID=282
