road	N1
km	153.843
type	PC Girder Bridge
lrpName	LRP155a
name	Lemua Bridge(L)
length	98.87
condition	C
structureNr	121136
est cost	7.407
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	153.843
width	10.95
constructionYear	1982
spans	3
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.9625
lon	91.44166666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121136&vRoadID=1&vSurveyYear=2013&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121136&vRoadID=1&vSurveyYear=2013&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121136&vRoadID=1&vSurveyYear=2013&vSubdivID=545
