road	N1
km	460.113
type	RCC Girder Bridge
lrpName	LRP456c
name	YAKNAT BRIDGE
length	35.9
condition	C
structureNr	100889
est cost	3.14
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	460.113
width	9.2
constructionYear	1985
spans	3
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	20.864500000000003
lon	92.2983611111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100889&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100889&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100889&vRoadID=1&vSurveyYear=2004&vSubdivID=863
