road	N1
km	401.89
type	Steel Beam & RCC Slab
lrpName	LRP398b
name	COTBAZR MUSLIM HOS
length	11
condition	B
structureNr	101062
est cost	0.14
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	401.89
width	4.3
constructionYear	1990
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.282833333333333
lon	92.10069444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101062&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101062&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101062&vRoadID=1&vSurveyYear=2004&vSubdivID=863
