road	N1
km	185.842
type	Box Culvert
lrpName	LRP187b
name	BOTHAGIA (-3) BOX CULVERT
length	8.1
condition	B
structureNr	100548
est cost	0.145
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	185.842
width	12.7
constructionYear	1986
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.743305555555555
lon	91.59497222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100548&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100548&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100548&vRoadID=1&vSurveyYear=2004&vSubdivID=271
