road	N1
km	451.328
type	RCC Girder Bridge
lrpName	LRP447c
name	DHANDO MIA
length	38.6
condition	C
structureNr	100892
est cost	0.18
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	451.328
width	7.3
constructionYear	1974
spans	3
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	20.92961111111111
lon	92.264
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100892&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100892&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100892&vRoadID=1&vSurveyYear=2004&vSubdivID=863
