road	N1
km	286.631
type	RCC Girder Bridge
lrpName	LRP283a
name	Noyakhalar Muk Bridge
length	27.9
condition	A
structureNr	121105
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	286.631
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	22.1750827 
lon	92.0528611 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121105&vRoadID=1&vSurveyYear=2013&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121105&vRoadID=1&vSurveyYear=2013&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121105&vRoadID=1&vSurveyYear=2013&vSubdivID=280
