road	N1
km	165.183
type	PC Girder Bridge
lrpName	LRP166a
name	DumGhat Bridge(L)
length	222.43
condition	A
structureNr	121146
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	165.183
width	11.12
constructionYear	1974
spans	7
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.915555555555553
lon	91.52527777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121146&vRoadID=1&vSurveyYear=2013&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121146&vRoadID=1&vSurveyYear=2013&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121146&vRoadID=1&vSurveyYear=2013&vSubdivID=545
