road	N1
km	247.637
type	PC Girder Bridge
lrpName	LRP242b
name	Shikalbaha Bridge
length	17.3
condition	A
structureNr	121083
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	247.637
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.312926512903225
lon	91.85618191612903
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121083&vRoadID=1&vSurveyYear=2013&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121083&vRoadID=1&vSurveyYear=2013&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121083&vRoadID=1&vSurveyYear=2013&vSubdivID=281
