road	N1
km	273.443
type	Box Culvert
lrpName	LRP269c
name	NORTH JOARA PAKKAR DOKAN
length	9.4
condition	B
structureNr	100683
est cost	0.39
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	273.443
width	8.55
constructionYear	1979
spans	2
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.227833333333333
lon	92.0261388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100683&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100683&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100683&vRoadID=1&vSurveyYear=2004&vSubdivID=281
