road	N1
km	444.315
type	RCC Girder Bridge
lrpName	LRP440a
name	RONGI- KHALI RCC GIDER BRIDGE
length	12.5
condition	C
structureNr	100940
est cost	0.8
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	444.315
width	7.3
constructionYear	1956
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	20.987694444444447
lon	92.2545
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100940&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100940&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100940&vRoadID=1&vSurveyYear=2004&vSubdivID=863
