road	N1
km	136.899
type	Box Culvert
lrpName	LRP137b
name	KOKALI BOX CULVERT
length	14.2
condition	B
structureNr	101207
est cost	0.79
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	136.899
width	8.1
constructionYear	1994
spans	3
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.080916666666667
lon	91.3548611111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101207&vRoadID=1&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101207&vRoadID=1&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101207&vRoadID=1&vSurveyYear=2004&vSubdivID=543
