road	N1
km	48.384
type	RCC Girder Bridge
lrpName	LRP049a
name	Ginlatoly bridge
length	15.9
condition	A
structureNr	120392
est cost	0.005
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	48.384
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.5318234765
lon	90.8110155135
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120392&vRoadID=1&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120392&vRoadID=1&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120392&vRoadID=1&vSurveyYear=2013&vSubdivID=544
